FC_Vinf_,62.000000
FC_Xcg_,9.784838
FC_Yaw___Rate,0.000000
FC_Ycg_,0.000000
FC_Zcg_,0.300593
L/D,50.415340,53.712550,55.134790,54.960880,54.859110,55.051530,55.312540,55.108030,55.711500,57.381230
Mach,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000
T/QS,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
WakeIter,1,2,3,4,5,6,7,8,9,10
Results_Name,VSPAERO_History
Results_Timestamp,1613879197
Results_Date,2,20,2021
Results_Time,19,46,37
Alpha,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
AnalysisMethod,1
Beta,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CDi,0.022620,0.022570,0.022530,0.022510,0.022500,0.022480,0.022480,0.022480,0.022470,0.022480
CDo,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CDtot,0.022620,0.022570,0.022530,0.022510,0.022500,0.022480,0.022480,0.022480,0.022470,0.022480
CFx,-0.207630,-0.207030,-0.208210,-0.207660,-0.204790,-0.204770,-0.208990,-0.206380,-0.205890,-0.214650
CFy,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CFz,1.247060,1.243560,1.249300,1.245990,1.229880,1.229670,1.253440,1.238770,1.235920,1.285600
CL,1.264170,1.260620,1.266480,1.263120,1.246760,1.246540,1.270690,1.255790,1.252890,1.303340
CMx,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CMy,1.352890,1.360490,1.338630,1.358930,1.525760,1.544110,1.300450,1.405300,1.441760,0.933360
CMz,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CS,0.127390,0.123170,0.137500,0.136330,0.133910,0.143620,0.140570,0.127420,0.134410,0.106390
E,1.124480,1.120430,1.133010,1.128160,1.099660,1.099910,1.143300,1.116700,1.112060,1.202920
FC_AoA_,10.000000
FC_Beta_,0.000000
FC_Bref_,28.284271
FC_Cref_,1.414214
FC_Mach_,0.001000
FC_Pitch_Rate,0.000000
FC_Rho_,1.023000
FC_Roll__Rate,0.000000
FC_Sref_,40.000000
FC_Vinf_,62.000000
FC_Xcg_,9.784838
FC_Yaw___Rate,0.000000
FC_Ycg_,0.000000
FC_Zcg_,0.300593
L/D,55.889050,55.844560,56.210070,56.118670,55.418780,55.440660,56.532770,55.872840,55.768970,57.990670
Mach,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000
T/QS,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
WakeIter,1,2,3,4,5,6,7,8,9,10
Results_Name,VSPAERO_Load
Results_Timestamp,1613879197
Results_Date,2,20,2021
Results_Time,19,46,37
AnalysisMethod,1
Chord
FC_AoA_,0.000000
FC_Beta_,0.000000
FC_Bref_,28.284271
FC_Cref_,1.414214
FC_Mach_,0.001000
FC_Pitch_Rate,0.000000
FC_Rho_,1.023000
FC_Roll__Rate,0.000000
FC_Sref_,40.000000
FC_Vinf_,62.000000
FC_Xcg_,9.784838
FC_Yaw___Rate,0.000000
FC_Ycg_,0.000000
FC_Zcg_,0.300593
S
V/Vref
WingId
Yavg
cd
cd*c/cref
cl
cl*c/cref
cmx
cmx*c/cref
cmy
cmy*c/cref
cmz
cmz*c/cref
cs
cs*c/cref
cx
cx*c/cref
cy
cy*c/cref
cz
cz*c/cref
Results_Name,VSPAERO_Comp_Load
Results_Timestamp,1613879197
Results_Date,2,20,2021
Results_Time,19,46,37
AoA
Beta
CDi
CFx
CFy
CFz
CL
Cmx
Cmy
Cmz
Comp_ID
Comp_Name
Cs
Mach
Results_Name,VSPAERO_Load
Results_Timestamp,1613879197
Results_Date,2,20,2021
Results_Time,19,46,37
AnalysisMethod,1
Chord
FC_AoA_,5.000000
FC_Beta_,0.000000
FC_Bref_,28.284271
FC_Cref_,1.414214
FC_Mach_,0.001000
FC_Pitch_Rate,0.000000
FC_Rho_,1.023000
FC_Roll__Rate,0.000000
FC_Sref_,40.000000
FC_Vinf_,62.000000
FC_Xcg_,9.784838
FC_Yaw___Rate,0.000000
FC_Ycg_,0.000000
FC_Zcg_,0.300593
S
V/Vref
WingId
Yavg
cd
cd*c/cref
cl
cl*c/cref
cmx
cmx*c/cref
cmy
cmy*c/cref
cmz
cmz*c/cref
cs
cs*c/cref
cx
cx*c/cref
cy
cy*c/cref
cz
cz*c/cref
Results_Name,VSPAERO_Comp_Load
Results_Timestamp,1613879197
Results_Date,2,20,2021
Results_Time,19,46,37
AoA
Beta
CDi
CFx
CFy
CFz
CL
Cmx
Cmy
Cmz
Comp_ID
Comp_Name
Cs
Mach
Results_Name,VSPAERO_Load
Results_Timestamp,1613879197
Results_Date,2,20,2021
Results_Time,19,46,37
AnalysisMethod,1
Chord
FC_AoA_,10.000000
FC_Beta_,0.000000
FC_Bref_,28.284271
FC_Cref_,1.414214
FC_Mach_,0.001000
FC_Pitch_Rate,0.000000
FC_Rho_,1.023000
FC_Roll__Rate,0.000000
FC_Sref_,40.000000
FC_Vinf_,62.000000
FC_Xcg_,9.784838
FC_Yaw___Rate,0.000000
FC_Ycg_,0.000000
FC_Zcg_,0.300593
S
V/Vref
WingId
Yavg
cd
cd*c/cref
cl
cl*c/cref
cmx
cmx*c/cref
cmy
cmy*c/cref
cmz
cmz*c/cref
cs
cs*c/cref
cx
cx*c/cref
cy
cy*c/cref
cz
cz*c/cref
Results_Name,VSPAERO_Comp_Load
Results_Timestamp,1613879197
Results_Date,2,20,2021
Results_Time,19,46,37
AoA
Beta
CDi
CFx
CFy
CFz
CL
Cmx
Cmy
Cmz
Comp_ID
Comp_Name
Cs
Mach
